,description,category,label
23089,חליפת טייץ בייקר וטי שירט,trousers_women,11
23090,סוודר בטקסטורת ריב,sweaters_women,9
23091,סריג וי בגזרה רחבה,sweaters_women,9
23092,סוודר ברקמת פרחים,sweaters_women,9
23093,סוודר שרוולים בעיטורי פנינים,sweaters_women,9
23094,סוודר פולו בטקסטורת קליעה,sweaters_women,9
23095,סוודר צווארון בעיטור רקמה,sweaters_women,9
23096,סריג בדוגמת פסים,sweaters_women,9
23097,סוודר אוברסייז בדוגמת חירורים,sweaters_women,9
23098,סוודר אוברסייז בסריגה משוחררת,sweaters_women,9
23099,סוודר בייסיק וי,sweaters_women,9
23100,סוודר בהדפס פסים רוכסן חצי,sweaters_women,9
23101,סוודר אוברסייז שרוולים נפוחים,sweaters_women,9
23102,קרדיגן וי בשילוב צמר כפתורים נשים,sweaters_women,9
23103,בגד גוף בטקסטורת פסים,lingerie_women,4
23104,טי שירט קרופ קשירה מעטפת,shirts_women,6
23105,גופיית סריג ריב,shirts_women,6
23106,גופיית קרופ בטקסטורת פסים,shirts_women,6
23107,גופיית קרופ אלסטית מלמלה,shirts_women,6
23108,טופ אימון הדפס לוגו,shirts_women,6
23109,טופ אימון תפר,shirts_women,6
23110,גופיית אימון קולר,shirts_women,6
23111,גופייה הדפס ופתח בגב,shirts_women,6
23112,גופייה בהדפס פסים לוגו קטיפה,shirts_women,6
23113,גופיית ריצה פתח בגב ולוגו,shirts_women,6
23114,טופ אימון רצועות דקורטיביות,shirts_women,6
23115,גופיית יוגה שכבות,shirts_women,6
23116,גופיית יוגה בטקסטורת ריב,shirts_women,6
23117,גופיית יוגה קרופ פתחי אוורור,shirts_women,6
23118,טופ יוגה קרופ חירורים,shirts_women,6
23119,גופיית קרופ יוגה,shirts_women,6
23120,גופיית יוגה ריב סיומת מעוגלת,shirts_women,6
23121,טופ ספורט רייסר לוגו,shirts_women,6
23122,חולצת פפלום בהדפס פרחים,shirts_women,6
23123,חולצת פפלום בהדפס נקודות,shirts_women,6
23124,טופ קרופ הדפס לוגו,shirts_women,6
23125,סניקרס נשים,shoes_women,7
23126,סנדלי פלטפורמה רצועות דמוי עור,shoes_women,7
23127,כפכפים רצועות משובצות,shoes_women,7
23128,סנדלי עקב דמוי עור קרוקודיל,shoes_women,7
23129,כפכפים רצועות הולוגרפיות נשים,shoes_women,7
23130,סניקרס פלטפורמה שרוכים,shoes_women,7
23131,סנדלי עקב רצועות מטאליות,shoes_women,7
23132,נעלי עקב עור סטילטו,shoes_women,7
23133,נעלי ריצה גברים,shoes_women,7
23134,סניקרס צאנקי קולור בלוק נשים,shoes_women,7
23135,סניקרס פלטפורמה נשים,shoes_women,7
23136,סניקרס נשים,shoes_women,7
23137,סניקרס עור נשים,shoes_women,7
23138,סנדלי מיולז קלועים נשים,shoes_women,7
23139,סניקרס נשים,shoes_women,7
23140,טייץ אקטיב מארבל בגזרה גבוהה,trousers_women,11
23141,מכנסי פייפרבאג סלים,trousers_women,11
23142,מכנסי קרופ מחויטים בגזרה ישרה,trousers_women,11
23143,טייץ קרופ שסעים בסיומת,trousers_women,11
23144,טייץ אימון חירורים,trousers_women,11
23145,טייץ אימון בסגנון קולור בלוק,trousers_women,11
23146,מכנסי טרנינג תיפורים,trousers_women,11
23147,מכנסי אימון ארוכים לוגו נשים,trousers_women,11
23148,טייץ ריצה הדפס,trousers_women,11
23149,מכנסי ריצה טייץ,trousers_women,11
23150,מכנסי טרנינג בייסיק,trousers_women,11
23151,טייץ בייקר שלושה פסים ורקמת לוגו,trousers_women,11
23152,מכנסי טרנינג קצרים,trousers_women,11
23153,מכנסיים ארוכים בגזרה רחבה,trousers_women,11
23154,קרדיגן אוברסייז שרוולים נפוחים,sweaters_women,9
23155,קרדיגן צווארון מלמלה,sweaters_women,9
23156,סווטשירט מלאנז חלק,sweaters_women,9
23157,סריג בסגנון קולור בלוק,sweaters_women,9
23158,אפודת גולף קשירות בצדדים,sweaters_women,9
23159,סווטשירט קרופ גומי,sweaters_women,9
23160,סוודר חלק בגזרה רחבה,sweaters_women,9
23161,סריג פולו חלק,sweaters_women,9
23162,סוודר בדוגמת זברה,sweaters_women,9
23163,סריג ריב צווארון גבוה,sweaters_women,9
23164,סריג שרוולים נפוחים,sweaters_women,9
23165,סוודר עיטורי חרוזי פנינים,sweaters_women,9
23166,סווטשירט קפוצון וצווארון גבוה נשים,sweaters_women,9
23167,טי שירט יוגה סיומת א סימטרית,shirts_women,6
23168,חולצת מעטפת מבד נשפך,shirts_women,6
23169,טי שירט הדפס,shirts_women,6
23170,גופייה בצביעת אומברה מלמלה,shirts_women,6
23171,טי שירט לוגו גברים,shirts_women,6
23172,חולצת קרופ אלסטית,shirts_women,6
23173,טי שירט קאט אאוט שרוולים ארוכים,shirts_women,6
23174,טי שירט פשתן בהדפס פסים כיס,shirts_women,6
23175,גופיית פפלום בעיטור רקמת פרחים,shirts_women,6
23176,חולצת פשתן שרוולים נפוחים,shirts_women,6
23177,גופיית קרושה בסיומת גדילים,shirts_women,6
23178,גופיית סריג ריב עיטורי מלמלה,shirts_women,6
23179,חולצת פפלום כפתורים ושרוולי מלמלה,shirts_women,6
23180,גופיית פפלום תפר בשוליים,shirts_women,6
23181,חולצת פפלום מכופתרת בהדפס פרחים מלמלה בשרוולים,shirts_women,6
23182,חולצה מכופתרת שרוולי מלמלה,shirts_women,6
23183,גופיית סריג קולר,shirts_women,6
23184,טי שירט הדפס,shirts_women,6
23185,סניקרס רפלקטור נשים,shoes_women,7
23186,סנדלי אספדריל רצועות עור,shoes_women,7
23187,סנדלי עקב סטילטו רצועות דקות,shoes_women,7
23188,נעלי סניקרס מולטי קולור נשים,shoes_women,7
23189,סניקרס קנבס נשים,shoes_women,7
23190,סנדלי עור רצועות משתנות,shoes_women,7
23191,כפכפים דמוי עור שתי רצועות,shoes_women,7
23192,נעלי פלטפורמה אספדריל דמוי זמש,shoes_women,7
23193,סנדלי צאנקי רצועות בהדפס לוגו,shoes_women,7
23194,סניקרס עור נשים,shoes_women,7
23195,סניקרס קטיפה בשילוב עור נשים,shoes_women,7
23196,נעלי ריצה נשים,shoes_women,7
23197,סניקרס ניאון נשים,shoes_women,7
23198,מכנסיים מחוייטים בגזרה מתרחבת,trousers_women,11
23199,מכנסי טרנינג כיסים,trousers_women,11
23200,מכנסי טרנינג ניאון,trousers_women,11
23201,מכנסי סלים בגזרה גבוהה רוכסן,trousers_women,11
23202,מכנסיי טרנינג רוכסן נשים,trousers_women,11
23203,טייץ אימון סטריפים לוגו ושילוב רשת,trousers_women,11
23204,מכנסיים מחוייטים בגזרה רחבה,trousers_women,11
23205,גינס סקיני בגזרה גבוהה,trousers_women,11
23206,מכנסיים ארוכים בהדפס משבצות,trousers_women,11
23207,מכנסיים ארוכים בטקסטורת ריב,trousers_women,11
23208,טייץ ארוך בהדפס קמופלאז,trousers_women,11
23209,טייץ אקטיב מנומר,trousers_women,11
23210,מכנסי קורדרוי סקיני משבצות,trousers_women,11
23211,טייץ בייקר רקמת לוגו,trousers_women,11
23212,מכנסי טייץ,trousers_women,11
23213,סוודר גולף אוברסייז בשילוב צמר,sweaters_women,9
23214,סריג צווארון גולף נשים,sweaters_women,9
23215,סוודר ריב שרוולים נפוחים,sweaters_women,9
23216,סוודר אוברסייז צווארון גבוה נשים,sweaters_women,9
23217,סוודר אוברסייז צמר צווארון גבוה,sweaters_women,9
23218,סוודר קרופ בטקסטורות משתנות,sweaters_women,9
23219,סריג ריב מפתח מרובע,sweaters_women,9
23220,טי שירט ריב שרוולים ארוכים,sweaters_women,9
23221,סריג ריב כתפיים נפוחות,sweaters_women,9
23222,וסט דמוי פרווה,sweaters_women,9
23223,סוודר גולף בטקסטורת זיגזגים,sweaters_women,9
23224,חולצה מכופתרת אוברסייז כיס,shirts_women,6
23225,חולצה מכופתרת אוברסייז שרוולים קצרים וכיס,shirts_women,6
23226,גופיה בסריגה משוחררת גב פתוח בשילוב שרוכי קשירה,shirts_women,6
23227,חולצה מכופתרת בהדפס פרחים שרוולים קצרים,shirts_women,6
23228,חולצה מכופתרת נשפכת בהדפס נקודות,shirts_women,6
23229,חולצה מכופתרת נשפכת בהדפס פרחים,shirts_women,6
23230,גופיה כיווצים בסיומת פפלום ובהדפס פרחים,shirts_women,6
23231,טי שירט הדפס,shirts_women,6
23232,גופיית סריג ריב בסגנון קולר,shirts_women,6
23233,גופיית פפלום בהדפס פרחים,shirts_women,6
23234,גופיית קרופ בסריגה משוחררת,shirts_women,6
23235,חולצה שרוולי רשת,shirts_women,6
23236,גופיית קרופ לוגו,shirts_women,6
23237,חולצה רקמת צורות אתניות,shirts_women,6
23238,גופיית מעטפת בהדפס טרופי,shirts_women,6
23239,חולצת אורגנזה בעיטורי פאייטים,shirts_women,6
23240,חולצה חלקה צווארון גבוה,shirts_women,6
23241,חולצת גינס בסיומת גומי,shirts_women,6
23242,גופיית אימון כתפיות כפולות,shirts_women,6
23243,סנדלי מקרמה אבזם,shoes_women,7
23244,כפכפי בית פרווה נשים,shoes_women,7
23245,נעלי עקב דמוי עור נשים,shoes_women,7
23246,סניקרס צאנקי נשים,shoes_women,7
23247,מגפי גומי גבוהים לוגו נשים,shoes_women,7
23248,נעלי ריצה קולור בלוק נשים,shoes_women,7
23249,נעלי עור אבזם מוזהב,shoes_women,7
23250,סניקרס פלטפורמה אספדריל נשים,shoes_women,7
23251,סניקרס פלטפורמה נשים,shoes_women,7
23252,סנדלי צאנקי דמוי עור,shoes_women,7
23253,סניקרס צאנקי בגימור מבריק,shoes_women,7
23254,סניקרס רצועות גומי לוגו נשים,shoes_women,7
23255,נעלי ריצה נשים,shoes_women,7
23256,מכנסי קרופ בהדפס נחש,trousers_women,11
23257,מכנסיים קצרים דמוי פשתן,trousers_women,11
23258,מכנסי סריג טאי דאי,trousers_women,11
23259,טייץ ריצה פאנלים רשת,trousers_women,11
23260,טייץ בגזרה גבוהה פאנלים רשת נשים,trousers_women,11
23261,גינס סקיני סטרץ בגזרה גבוהה,trousers_women,11
23262,מכנסי דגמ ח ניילון לוגו,trousers_women,11
23263,מכנסי טרנינג קצרים סטריפים,trousers_women,11
23264,טייץ פאנלים ריב,trousers_women,11
23265,גינס בגזרה גבוהה כפתורים,trousers_women,11
23266,טייץ אימון קרופ פאנלים רשת,trousers_women,11
23267,טייץ ריב הדפס לוגו,trousers_women,11
23268,מכנסי פייפרבאג קצרים חגורת קשירה,trousers_women,11
23269,טייץ ריצה לוגו וכיס,trousers_women,11
23270,גינס סקיני שסעים בסיומת,trousers_women,11
23271,גינס סקיני סטרץ,trousers_women,11
23272,מכנסי גינס קצרים בגזרת נשים,trousers_women,11
23273,סוודר בטקסטורה צואורון גולף,sweaters_women,9
23274,קרדיגן בטקסטורת מעויינים פנינים,sweaters_women,9
23275,קרדיגן בשילוב מלמלה שוליים מודגשים,sweaters_women,9
23276,סווטשירט קרופ אקטיב,sweaters_women,9
23277,סריג ריב שרוולים נפוחים,sweaters_women,9
23278,סריג ריב כפתורים בשרוולים,sweaters_women,9
23279,סריג פולו דק כפתורים,sweaters_women,9
23280,סווטשירט פוטר קפוצון,sweaters_women,9
23281,חולצת סריג לורקס,sweaters_women,9
23282,גופיית קרופ ריב כפתורים,shirts_women,6
23283,גופיית קרופ ריב,shirts_women,6
23284,חולצת קרופ שרוולי בלון,shirts_women,6
23285,חולצת קרופ עיטור תחרה,shirts_women,6
23286,גופיה מבד נשפך שתי שכבות,shirts_women,6
23287,גופיה שכבות מבד נשפך,shirts_women,6
23288,טי שירט הדפס תות,shirts_women,6
23289,חולצת גלישה בהדפס פסים,shirts_women,6
23290,טי שירט אוברסייז ניאון,shirts_women,6
23291,גופיית קרופ קשירה בהדפס נקודות,shirts_women,6
